ticket_id,user_id,issue_type,resolved,response_time_days
S37189,U1022741,Payment Failure,No,4
S37190,U1008158,Refund Delay,Yes,5
S37191,U1034911,Payment Failure,Yes,3
S37192,U1052515,Payment Failure,No,8
S37193,U1059488,Payment Failure,No,7
S37194,U1010432,Login Issue,Yes,3
S37195,U1049074,Refund Delay,Yes,6
S37196,U1034027,Login Issue,Yes,3
S37197,U1035686,Payment Failure,Yes,3
S37198,U1085684,App Crash,No,9
S37199,U1003339,Refund Delay,Yes,2
S37200,U1035116,Refund Delay,Yes,6
S37201,U1053345,App Crash,Yes,8
S37202,U1060148,Refund Delay,No,3
S37203,U1003174,Login Issue,Yes,2
S37204,U1080138,Login Issue,Yes,3
S37205,U1044489,App Crash,Yes,1
S37206,U1031098,App Crash,Yes,4
S37207,U1015936,Login Issue,Yes,9
S37208,U1097759,Refund Delay,Yes,8
S37209,U1094793,Payment Failure,Yes,5
S37210,U1048602,Payment Failure,Yes,6
S37211,U1048847,Refund Delay,Yes,9
S37212,U1035397,Payment Failure,Yes,5
S37213,U1018687,Login Issue,Yes,5
S37214,U1054185,Refund Delay,Yes,2
S37215,U1032340,App Crash,Yes,1
S37216,U1012471,Refund Delay,Yes,8
S37217,U1044711,Login Issue,Yes,5
S37218,U1089607,Login Issue,Yes,9
S37219,U1024778,Payment Failure,Yes,4
S37220,U1033732,Refund Delay,Yes,1
S37221,U1001495,Payment Failure,Yes,5
S37222,U1081373,Payment Failure,Yes,3
S37223,U1009045,Refund Delay,Yes,2
S37224,U1078058,Login Issue,Yes,1
S37225,U1026318,App Crash,Yes,3
S37226,U1034676,Refund Delay,Yes,9
S37227,U1069579,Refund Delay,Yes,5
S37228,U1014224,Refund Delay,Yes,2
S37229,U1026776,Refund Delay,Yes,9
S37230,U1056238,Login Issue,Yes,3
S37231,U1028787,App Crash,Yes,3
S37232,U1028483,Payment Failure,Yes,6
S37233,U1095296,Refund Delay,Yes,1
S37234,U1008526,App Crash,Yes,3
S37235,U1082118,Login Issue,No,7
S37236,U1083783,Refund Delay,Yes,3
S37237,U1060743,Payment Failure,Yes,8
S37238,U1057216,Login Issue,Yes,2
S37239,U1062869,Payment Failure,Yes,1
S37240,U1068022,Login Issue,No,3
S37241,U1098511,App Crash,Yes,7
S37242,U1052468,Payment Failure,Yes,3
S37243,U1060467,Payment Failure,Yes,5
S37244,U1029008,Login Issue,Yes,9
S37245,U1092162,Login Issue,Yes,3
S37246,U1075161,Login Issue,Yes,7
S37247,U1097657,Refund Delay,Yes,5
S37248,U1099663,Payment Failure,Yes,9
S37249,U1081668,Refund Delay,Yes,6
S37250,U1038327,Payment Failure,Yes,5
S37251,U1018068,Refund Delay,Yes,5
S37252,U1094570,App Crash,Yes,4
S37253,U1016772,App Crash,Yes,5
S37254,U1032895,App Crash,No,3
S37255,U1088783,Login Issue,Yes,8
S37256,U1020393,Login Issue,Yes,6
S37257,U1062390,Login Issue,Yes,9
S37258,U1067672,Refund Delay,No,2
S37259,U1006642,App Crash,Yes,1
S37260,U1069381,App Crash,Yes,7
S37261,U1078478,Refund Delay,Yes,4
S37262,U1047279,App Crash,Yes,6
S37263,U1065347,Refund Delay,Yes,1
S37264,U1073031,Login Issue,Yes,2
S37265,U1080140,App Crash,Yes,7
S37266,U1089199,Payment Failure,Yes,8
S37267,U1093553,Login Issue,Yes,1
S37268,U1022075,Payment Failure,No,6
S37269,U1037899,Login Issue,Yes,1
S37270,U1079336,Login Issue,Yes,5
S37271,U1045941,App Crash,Yes,6
S37272,U1001329,Refund Delay,Yes,2
S37273,U1066830,Refund Delay,Yes,5
S37274,U1037319,Login Issue,No,4
S37275,U1055302,Login Issue,Yes,7
S37276,U1025910,App Crash,No,3
S37277,U1060304,Login Issue,Yes,7
S37278,U1065340,Refund Delay,No,2
S37279,U1080501,App Crash,Yes,3
S37280,U1070047,Payment Failure,Yes,5
S37281,U1006366,App Crash,No,6
S37282,U1099358,Login Issue,Yes,7
S37283,U1052064,Refund Delay,Yes,5
S37284,U1066806,Login Issue,Yes,7
S37285,U1052126,Refund Delay,Yes,9
S37286,U1084246,App Crash,Yes,2
S37287,U1068390,Refund Delay,No,4
S37288,U1053360,Refund Delay,Yes,3
S37289,U1079757,Payment Failure,Yes,2
S37290,U1083714,Login Issue,Yes,7
S37291,U1085530,Payment Failure,Yes,3
S37292,U1058448,Payment Failure,Yes,5
S37293,U1074951,Refund Delay,Yes,3
S37294,U1044157,Payment Failure,Yes,3
S37295,U1069545,Login Issue,Yes,7
S37296,U1002721,Login Issue,Yes,5
S37297,U1020168,Refund Delay,Yes,4
S37298,U1054763,Login Issue,Yes,2
S37299,U1035738,Refund Delay,No,4
S37300,U1046701,Refund Delay,Yes,4
S37301,U1039990,Payment Failure,Yes,9
S37302,U1097643,App Crash,Yes,8
S37303,U1026782,App Crash,Yes,7
S37304,U1066114,Payment Failure,Yes,3
S37305,U1071315,App Crash,No,5
S37306,U1075634,Login Issue,Yes,5
S37307,U1023998,App Crash,Yes,4
S37308,U1000938,App Crash,Yes,4
S37309,U1002794,Login Issue,Yes,2
S37310,U1084440,Login Issue,Yes,9
S37311,U1022935,App Crash,Yes,1
S37312,U1019265,App Crash,Yes,5
S37313,U1053203,App Crash,Yes,9
S37314,U1088120,Login Issue,Yes,1
S37315,U1070447,App Crash,Yes,4
S37316,U1007055,App Crash,No,2
S37317,U1058476,Refund Delay,Yes,9
S37318,U1024947,Payment Failure,Yes,2
S37319,U1049561,App Crash,Yes,9
S37320,U1018835,Payment Failure,Yes,1
S37321,U1006194,Payment Failure,Yes,2
S37322,U1071752,Payment Failure,Yes,4
S37323,U1023016,App Crash,Yes,4
S37324,U1079242,Payment Failure,No,4
S37325,U1023043,Refund Delay,Yes,8
S37326,U1061623,Login Issue,Yes,3
S37327,U1061601,Refund Delay,Yes,4
S37328,U1053936,Payment Failure,No,1
S37329,U1017549,Payment Failure,No,7
S37330,U1053632,Refund Delay,No,2
S37331,U1085361,App Crash,Yes,1
S37332,U1014252,Payment Failure,No,2
S37333,U1033807,Payment Failure,Yes,7
S37334,U1040347,Refund Delay,Yes,8
S37335,U1095996,Login Issue,Yes,9
S37336,U1097734,Login Issue,Yes,9
S37337,U1028297,Refund Delay,Yes,2
S37338,U1062079,Payment Failure,Yes,7
S37339,U1072139,Login Issue,Yes,5
S37340,U1030222,Login Issue,Yes,2
S37341,U1004388,Login Issue,Yes,5
S37342,U1029771,Login Issue,No,9
S37343,U1051230,Refund Delay,Yes,1
S37344,U1044757,Refund Delay,Yes,3
S37345,U1035005,Login Issue,Yes,6
S37346,U1073083,Login Issue,Yes,5
S37347,U1068438,Login Issue,No,6
S37348,U1032409,Login Issue,Yes,8
S37349,U1001371,Payment Failure,Yes,4
S37350,U1024576,Refund Delay,Yes,6
S37351,U1009656,Payment Failure,Yes,9
S37352,U1026261,Refund Delay,Yes,7
S37353,U1078223,App Crash,Yes,6
S37354,U1044454,Login Issue,No,4
S37355,U1056912,Refund Delay,Yes,1
S37356,U1067378,Payment Failure,Yes,8
S37357,U1004737,Login Issue,Yes,3
S37358,U1096543,Login Issue,Yes,9
S37359,U1041551,App Crash,Yes,9
S37360,U1038922,Refund Delay,Yes,2
S37361,U1082892,Login Issue,No,7
S37362,U1060698,Payment Failure,No,5
S37363,U1071604,Login Issue,Yes,8
S37364,U1092991,Payment Failure,Yes,9
S37365,U1039386,Refund Delay,Yes,3
S37366,U1065249,Payment Failure,Yes,7
S37367,U1054936,Refund Delay,No,9
S37368,U1006939,Refund Delay,No,4
S37369,U1056110,Payment Failure,Yes,2
S37370,U1009986,Refund Delay,Yes,6
S37371,U1035148,Payment Failure,Yes,5
S37372,U1010620,Refund Delay,No,8
S37373,U1013186,Refund Delay,No,4
S37374,U1082368,App Crash,Yes,5
S37375,U1065296,Payment Failure,Yes,6
S37376,U1031428,Payment Failure,Yes,8
S37377,U1079254,App Crash,Yes,7
S37378,U1030943,App Crash,Yes,4
S37379,U1026408,App Crash,Yes,5
S37380,U1093380,Payment Failure,Yes,5
S37381,U1000969,App Crash,Yes,9
S37382,U1075359,Login Issue,Yes,5
S37383,U1043961,Payment Failure,Yes,7
S37384,U1042777,Payment Failure,Yes,2
S37385,U1059193,Login Issue,No,5
S37386,U1014086,Payment Failure,Yes,1
S37387,U1022500,App Crash,Yes,4
S37388,U1083492,App Crash,Yes,2
S37389,U1006342,Refund Delay,Yes,9
S37390,U1084372,Payment Failure,Yes,6
S37391,U1063729,Payment Failure,Yes,2
S37392,U1016270,Login Issue,No,2
S37393,U1038379,App Crash,Yes,6
S37394,U1007152,Refund Delay,Yes,3
S37395,U1019483,Login Issue,Yes,4
S37396,U1012853,Refund Delay,Yes,5
S37397,U1024769,Login Issue,Yes,4
S37398,U1037993,Payment Failure,Yes,6
S37399,U1001558,App Crash,Yes,1
S37400,U1073222,App Crash,Yes,9
S37401,U1090634,App Crash,Yes,2
S37402,U1032699,App Crash,Yes,2
S37403,U1089471,Payment Failure,Yes,5
S37404,U1091219,Payment Failure,Yes,5
S37405,U1065686,App Crash,Yes,5
S37406,U1088898,Payment Failure,No,6
S37407,U1047976,Login Issue,Yes,8
S37408,U1095656,Login Issue,Yes,7
S37409,U1064500,Payment Failure,Yes,9
S37410,U1080934,Login Issue,No,4
S37411,U1031394,Login Issue,No,5
S37412,U1073325,Payment Failure,Yes,5
S37413,U1042394,Login Issue,Yes,9
S37414,U1029856,Payment Failure,Yes,2
S37415,U1026901,Refund Delay,Yes,6
S37416,U1098073,Payment Failure,Yes,9
S37417,U1051164,App Crash,Yes,5
S37418,U1015272,Login Issue,Yes,8
S37419,U1075169,Login Issue,Yes,5
S37420,U1061615,Login Issue,Yes,5
S37421,U1046260,Payment Failure,Yes,7
S37422,U1044781,App Crash,Yes,5
S37423,U1021180,Payment Failure,Yes,4
S37424,U1042376,Login Issue,Yes,8
S37425,U1020215,Payment Failure,Yes,8
S37426,U1066318,Payment Failure,Yes,4
S37427,U1064026,Login Issue,Yes,1
S37428,U1048451,Payment Failure,No,4
S37429,U1070342,Refund Delay,Yes,3
S37430,U1043762,Login Issue,Yes,5
S37431,U1037539,Refund Delay,Yes,7
S37432,U1076210,App Crash,No,6
S37433,U1068399,Refund Delay,Yes,1
S37434,U1031204,Payment Failure,Yes,3
S37435,U1066331,Login Issue,Yes,6
S37436,U1090125,App Crash,Yes,2
S37437,U1002766,App Crash,No,8
S37438,U1006717,App Crash,Yes,4
S37439,U1027207,Login Issue,Yes,3
S37440,U1029831,Payment Failure,Yes,4
S37441,U1053759,Refund Delay,Yes,4
S37442,U1049631,App Crash,Yes,9
S37443,U1049473,Refund Delay,No,2
S37444,U1099290,Login Issue,Yes,6
S37445,U1039592,Refund Delay,Yes,8
S37446,U1065517,Payment Failure,Yes,5
S37447,U1026708,App Crash,No,1
S37448,U1070040,Refund Delay,Yes,9
S37449,U1073645,Payment Failure,Yes,8
S37450,U1079876,App Crash,No,6
S37451,U1069825,Login Issue,Yes,1
S37452,U1033619,Payment Failure,Yes,5
S37453,U1042674,App Crash,Yes,6
S37454,U1013380,App Crash,Yes,6
S37455,U1008180,Login Issue,Yes,9
S37456,U1025780,Payment Failure,Yes,6
S37457,U1095445,App Crash,Yes,3
S37458,U1000301,Refund Delay,Yes,7
S37459,U1018249,Payment Failure,Yes,1
S37460,U1060127,App Crash,Yes,1
S37461,U1011946,Login Issue,No,8
S37462,U1084219,Payment Failure,Yes,3
S37463,U1058623,App Crash,No,8
S37464,U1090537,Login Issue,Yes,9
S37465,U1029057,App Crash,Yes,3
S37466,U1063312,Login Issue,Yes,8
S37467,U1073908,App Crash,Yes,4
S37468,U1030287,Refund Delay,Yes,3
S37469,U1041978,Payment Failure,Yes,3
S37470,U1062632,Login Issue,No,8
S37471,U1072164,App Crash,Yes,4
S37472,U1034113,Login Issue,Yes,1
S37473,U1084783,App Crash,Yes,2
S37474,U1060324,Refund Delay,Yes,2
S37475,U1024231,Refund Delay,Yes,6
S37476,U1070518,Login Issue,Yes,3
S37477,U1039177,App Crash,Yes,1
S37478,U1035760,Login Issue,Yes,6
S37479,U1070405,App Crash,Yes,1
S37480,U1025547,Login Issue,No,1
S37481,U1062101,App Crash,No,4
S37482,U1032860,Payment Failure,Yes,4
S37483,U1074124,App Crash,Yes,1
S37484,U1001066,Payment Failure,No,9
S37485,U1085030,App Crash,Yes,3
S37486,U1085510,Refund Delay,Yes,3
S37487,U1000088,Payment Failure,Yes,9
S37488,U1065974,Payment Failure,Yes,5
S37489,U1016706,Payment Failure,Yes,8
S37490,U1047544,Login Issue,Yes,7
S37491,U1036616,Payment Failure,Yes,2
S37492,U1029732,Refund Delay,Yes,7
S37493,U1002220,Login Issue,Yes,7
S37494,U1054429,App Crash,Yes,3
S37495,U1082136,Refund Delay,Yes,1
S37496,U1092320,Payment Failure,Yes,3
S37497,U1014989,Refund Delay,Yes,6
S37498,U1041232,Payment Failure,Yes,9
S37499,U1095272,App Crash,Yes,1
S37500,U1041265,Payment Failure,Yes,2
S37501,U1013793,App Crash,No,4
S37502,U1088172,Refund Delay,Yes,7
S37503,U1006581,Refund Delay,Yes,8
S37504,U1036719,Payment Failure,Yes,9
S37505,U1091824,Payment Failure,Yes,5
S37506,U1050682,Refund Delay,Yes,9
S37507,U1025576,Refund Delay,Yes,4
S37508,U1000989,Refund Delay,Yes,7
S37509,U1025075,Payment Failure,Yes,6
S37510,U1086944,Refund Delay,No,6
S37511,U1062155,Payment Failure,Yes,6
S37512,U1054826,Refund Delay,No,6
S37513,U1096264,Payment Failure,Yes,5
S37514,U1039566,App Crash,Yes,9
S37515,U1056735,Payment Failure,No,8
S37516,U1084630,Payment Failure,Yes,5
S37517,U1065646,Login Issue,Yes,6
S37518,U1009699,App Crash,Yes,4
S37519,U1073535,App Crash,Yes,3
S37520,U1044440,Refund Delay,No,4
S37521,U1020949,Payment Failure,Yes,6
S37522,U1065442,Refund Delay,Yes,8
S37523,U1098399,Payment Failure,No,6
S37524,U1084007,Payment Failure,Yes,4
S37525,U1044308,App Crash,Yes,7
S37526,U1019838,App Crash,Yes,5
S37527,U1059189,Refund Delay,Yes,7
S37528,U1007917,Login Issue,Yes,4
S37529,U1054512,Login Issue,Yes,5
S37530,U1089710,Refund Delay,Yes,1
S37531,U1012711,Login Issue,Yes,1
S37532,U1004374,Refund Delay,Yes,5
S37533,U1017180,Payment Failure,Yes,4
S37534,U1017732,Refund Delay,Yes,9
S37535,U1053097,Login Issue,Yes,2
S37536,U1052640,App Crash,Yes,6
S37537,U1043049,App Crash,Yes,4
S37538,U1031204,Payment Failure,Yes,7
S37539,U1096684,Refund Delay,No,1
S37540,U1001926,Refund Delay,Yes,4
S37541,U1067034,Refund Delay,Yes,6
S37542,U1065016,Refund Delay,Yes,4
S37543,U1024850,Payment Failure,Yes,8
S37544,U1047690,App Crash,Yes,3
S37545,U1023775,Login Issue,Yes,4
S37546,U1077526,Payment Failure,Yes,9
S37547,U1013852,Payment Failure,Yes,2
S37548,U1002705,App Crash,No,6
S37549,U1032742,Refund Delay,No,5
S37550,U1082126,Login Issue,Yes,4
S37551,U1074740,Payment Failure,Yes,8
S37552,U1012190,Payment Failure,Yes,1
S37553,U1025640,Payment Failure,Yes,7
S37554,U1008803,Login Issue,Yes,1
S37555,U1098686,Login Issue,Yes,3
S37556,U1092973,Login Issue,Yes,3
S37557,U1011009,App Crash,Yes,7
S37558,U1022952,Refund Delay,Yes,6
S37559,U1099646,App Crash,Yes,8
S37560,U1045704,Login Issue,Yes,8
S37561,U1095986,Payment Failure,Yes,8
S37562,U1011633,App Crash,No,1
S37563,U1099486,App Crash,Yes,4
S37564,U1043101,Login Issue,Yes,7
S37565,U1065565,Refund Delay,Yes,1
S37566,U1030006,Refund Delay,Yes,1
S37567,U1033710,Refund Delay,Yes,1
S37568,U1006562,App Crash,Yes,1
S37569,U1052521,Login Issue,Yes,5
S37570,U1035232,App Crash,Yes,7
S37571,U1046783,App Crash,Yes,6
S37572,U1014844,Payment Failure,Yes,6
S37573,U1016600,Refund Delay,Yes,9
S37574,U1042490,Refund Delay,Yes,5
S37575,U1012882,Login Issue,Yes,9
S37576,U1060634,Login Issue,No,7
S37577,U1034239,Refund Delay,Yes,7
S37578,U1087919,App Crash,Yes,9
S37579,U1097478,Login Issue,Yes,5
S37580,U1092547,App Crash,Yes,6
S37581,U1071403,Payment Failure,Yes,2
S37582,U1053285,Login Issue,Yes,5
S37583,U1021310,Refund Delay,No,9
S37584,U1096306,Payment Failure,Yes,5
S37585,U1012559,Payment Failure,No,7
S37586,U1021866,Refund Delay,Yes,9
S37587,U1049503,App Crash,No,3
S37588,U1057056,Payment Failure,No,3
S37589,U1062382,App Crash,Yes,5
S37590,U1010257,App Crash,Yes,5
S37591,U1093360,Login Issue,Yes,6
S37592,U1006403,App Crash,Yes,6
S37593,U1080383,Payment Failure,Yes,4
S37594,U1095046,Refund Delay,Yes,7
S37595,U1058635,Refund Delay,Yes,9
S37596,U1085633,App Crash,No,3
S37597,U1040482,Payment Failure,Yes,6
S37598,U1086680,Payment Failure,No,3
S37599,U1080542,Payment Failure,No,7
S37600,U1026478,Refund Delay,No,3
S37601,U1056950,Login Issue,Yes,2
S37602,U1061955,Login Issue,Yes,3
S37603,U1060098,Payment Failure,Yes,8
S37604,U1029024,Payment Failure,Yes,6
S37605,U1062346,Refund Delay,Yes,3
S37606,U1052205,App Crash,No,2
S37607,U1034060,Login Issue,Yes,5
S37608,U1078997,App Crash,Yes,6
S37609,U1014703,App Crash,Yes,7
S37610,U1074646,Payment Failure,Yes,9
S37611,U1079761,App Crash,Yes,3
S37612,U1030799,Payment Failure,No,7
S37613,U1020331,Login Issue,Yes,9
S37614,U1084787,Payment Failure,Yes,4
S37615,U1016138,Payment Failure,Yes,4
S37616,U1095250,App Crash,Yes,9
S37617,U1063708,App Crash,Yes,2
S37618,U1061250,Payment Failure,Yes,2
S37619,U1084270,Login Issue,No,7
S37620,U1078119,Login Issue,Yes,7
S37621,U1096763,Refund Delay,Yes,1
S37622,U1047357,Payment Failure,Yes,8
S37623,U1055539,Refund Delay,Yes,6
S37624,U1059529,App Crash,No,7
S37625,U1032378,Login Issue,No,3
S37626,U1037517,App Crash,Yes,4
S37627,U1002153,Payment Failure,Yes,8
S37628,U1036095,App Crash,Yes,7
S37629,U1078425,Payment Failure,Yes,8
S37630,U1036324,Payment Failure,No,6
S37631,U1021574,Login Issue,Yes,7
S37632,U1007362,Login Issue,Yes,7
S37633,U1024980,Payment Failure,No,2
S37634,U1049544,Payment Failure,Yes,1
S37635,U1001301,Refund Delay,No,2
S37636,U1071312,App Crash,Yes,4
S37637,U1059174,Login Issue,No,9
S37638,U1065982,Refund Delay,Yes,3
S37639,U1015071,Refund Delay,Yes,3
S37640,U1075892,App Crash,No,3
S37641,U1028702,App Crash,Yes,4
S37642,U1009720,Payment Failure,Yes,7
S37643,U1009371,Payment Failure,Yes,5
S37644,U1055010,Refund Delay,No,2
S37645,U1028925,Login Issue,Yes,6
S37646,U1002015,Login Issue,Yes,2
S37647,U1080161,Login Issue,Yes,7
S37648,U1067391,App Crash,Yes,9
S37649,U1053692,Refund Delay,Yes,8
S37650,U1092133,Refund Delay,Yes,1
S37651,U1040390,App Crash,Yes,9
S37652,U1082492,App Crash,Yes,9
S37653,U1054250,Login Issue,Yes,5
S37654,U1065105,Login Issue,Yes,9
S37655,U1025836,Login Issue,Yes,9
S37656,U1014287,Login Issue,Yes,7
S37657,U1094617,Login Issue,Yes,3
S37658,U1046173,App Crash,No,6
S37659,U1031793,App Crash,Yes,5
S37660,U1045573,Refund Delay,Yes,3
S37661,U1023997,Refund Delay,Yes,9
S37662,U1010730,Refund Delay,No,9
S37663,U1021586,Payment Failure,Yes,2
S37664,U1066116,Refund Delay,No,2
S37665,U1000626,Refund Delay,Yes,4
S37666,U1021586,App Crash,Yes,9
S37667,U1011266,Refund Delay,Yes,8
S37668,U1000150,App Crash,No,7
S37669,U1044836,Login Issue,Yes,8
S37670,U1075675,App Crash,Yes,6
S37671,U1007620,Payment Failure,Yes,7
S37672,U1072829,App Crash,Yes,8
S37673,U1020462,App Crash,Yes,5
S37674,U1083823,Refund Delay,Yes,7
S37675,U1093644,Refund Delay,Yes,4
S37676,U1054517,Payment Failure,Yes,4
S37677,U1097298,Login Issue,No,8
S37678,U1048130,Login Issue,Yes,6
S37679,U1009404,Login Issue,Yes,4
S37680,U1026262,Login Issue,Yes,9
S37681,U1008115,Login Issue,Yes,8
S37682,U1009283,App Crash,Yes,7
S37683,U1066554,Payment Failure,Yes,7
S37684,U1083465,Login Issue,Yes,4
S37685,U1022576,Refund Delay,Yes,1
S37686,U1027521,Login Issue,Yes,7
S37687,U1073847,Payment Failure,Yes,9
S37688,U1017237,Refund Delay,No,5
S37689,U1048875,App Crash,Yes,5
S37690,U1084658,App Crash,Yes,9
S37691,U1029011,Login Issue,Yes,8
S37692,U1025131,App Crash,Yes,2
S37693,U1078658,Refund Delay,No,5
S37694,U1023907,Login Issue,Yes,3
S37695,U1020150,Refund Delay,No,9
S37696,U1010417,Login Issue,Yes,7
S37697,U1027780,Payment Failure,Yes,1
S37698,U1099560,App Crash,Yes,3
S37699,U1007568,Payment Failure,Yes,5
S37700,U1098625,Login Issue,Yes,3
S37701,U1034507,App Crash,Yes,1
S37702,U1000165,Refund Delay,Yes,2
S37703,U1064679,App Crash,Yes,9
S37704,U1027631,Refund Delay,Yes,1
S37705,U1081812,Payment Failure,Yes,4
S37706,U1065044,App Crash,Yes,4
S37707,U1080818,Payment Failure,Yes,5
S37708,U1052357,Login Issue,No,3
S37709,U1016673,App Crash,Yes,1
S37710,U1079139,Login Issue,Yes,3
S37711,U1011109,Login Issue,Yes,2
S37712,U1018957,App Crash,Yes,4
S37713,U1089312,App Crash,No,5
S37714,U1056860,Refund Delay,Yes,5
S37715,U1099345,Refund Delay,Yes,9
S37716,U1023454,Payment Failure,Yes,2
S37717,U1081964,Login Issue,Yes,3
S37718,U1015911,Login Issue,Yes,2
S37719,U1079779,Refund Delay,Yes,3
S37720,U1085224,Payment Failure,No,2
S37721,U1087527,Refund Delay,Yes,7
S37722,U1029976,Login Issue,Yes,1
S37723,U1068006,Refund Delay,Yes,6
S37724,U1030863,Refund Delay,Yes,5
S37725,U1022207,App Crash,Yes,9
S37726,U1001268,Login Issue,Yes,5
S37727,U1002362,Login Issue,Yes,8
S37728,U1082495,Payment Failure,Yes,4
S37729,U1087136,Login Issue,Yes,6
S37730,U1020899,Payment Failure,Yes,7
S37731,U1027846,Login Issue,Yes,8
S37732,U1054773,Login Issue,Yes,5
S37733,U1008090,App Crash,Yes,7
S37734,U1070976,Login Issue,Yes,6
S37735,U1074155,Refund Delay,Yes,1
S37736,U1092334,Payment Failure,Yes,8
S37737,U1077026,Refund Delay,No,8
S37738,U1057634,Refund Delay,No,9
S37739,U1021473,Login Issue,Yes,9
S37740,U1082539,Refund Delay,Yes,5
S37741,U1033921,Login Issue,Yes,2
S37742,U1088313,App Crash,Yes,6
S37743,U1095200,Refund Delay,Yes,9
S37744,U1028079,Refund Delay,Yes,2
S37745,U1073446,Payment Failure,Yes,2
S37746,U1081835,Refund Delay,Yes,1
S37747,U1083236,Payment Failure,Yes,2
S37748,U1073562,Payment Failure,Yes,6
S37749,U1067261,Login Issue,Yes,3
S37750,U1093772,Refund Delay,Yes,4
S37751,U1040005,Login Issue,Yes,2
S37752,U1043006,Payment Failure,Yes,3
S37753,U1067576,App Crash,Yes,4
S37754,U1010910,App Crash,Yes,2
S37755,U1083699,Payment Failure,Yes,8
S37756,U1004080,Refund Delay,Yes,5
S37757,U1028522,Login Issue,Yes,4
S37758,U1037982,App Crash,Yes,3
S37759,U1068040,Login Issue,No,7
S37760,U1099934,Login Issue,Yes,3
S37761,U1074430,App Crash,Yes,8
S37762,U1089893,App Crash,Yes,8
S37763,U1014524,Refund Delay,Yes,9
S37764,U1062387,Payment Failure,Yes,5
S37765,U1016195,Refund Delay,Yes,2
S37766,U1056242,Login Issue,Yes,2
S37767,U1075628,App Crash,Yes,2
S37768,U1073671,Refund Delay,Yes,2
S37769,U1098788,Login Issue,Yes,4
S37770,U1044318,Refund Delay,Yes,9
S37771,U1055975,Login Issue,Yes,1
S37772,U1020395,Payment Failure,Yes,4
S37773,U1002985,App Crash,Yes,5
S37774,U1060463,Login Issue,Yes,3
S37775,U1086227,App Crash,Yes,6
S37776,U1056839,Login Issue,Yes,3
S37777,U1064919,Login Issue,Yes,6
S37778,U1021817,Payment Failure,Yes,3
S37779,U1011477,Login Issue,Yes,1
S37780,U1023733,Login Issue,Yes,1
S37781,U1032976,Refund Delay,Yes,5
S37782,U1098721,Payment Failure,Yes,3
S37783,U1098536,App Crash,Yes,3
S37784,U1064213,Refund Delay,No,2
S37785,U1006437,Login Issue,Yes,5
S37786,U1012259,Refund Delay,Yes,7
