user_id,last_active_date,avg_session_time,failed_txns,total_logins
U1062409,2025-09-24,9.12,0,22
U1062410,2025-07-13,8.24,1,183
U1062411,2025-05-15,5.65,0,247
U1062412,2025-05-21,4.29,1,94
U1062413,2025-08-04,7.61,3,32
U1062414,2025-05-28,8.59,2,89
U1062415,2025-05-07,8.52,2,51
U1062416,2025-05-02,9.49,0,261
U1062417,2025-07-30,6.72,1,109
U1062418,2025-06-19,8.82,1,191
U1062419,2025-10-05,7.52,2,199
U1062420,2025-09-15,9.35,0,41
U1062421,2025-08-26,2.8,1,116
U1062422,2025-09-06,0.16,2,279
U1062423,2025-09-12,8.76,0,69
U1062424,2025-08-12,8.42,2,237
U1062425,2025-07-18,13.17,2,142
U1062426,2025-09-17,12.83,0,18
U1062427,2025-09-24,5.83,0,89
U1062428,2025-10-04,4.97,2,64
U1062429,2025-05-27,9.97,0,261
U1062430,2025-07-13,6.86,0,109
U1062431,2025-08-30,10.39,0,234
U1062432,2025-10-26,5.35,4,130
U1062433,2025-09-23,4.24,1,102
U1062434,2025-09-20,4.51,2,55
U1062435,2025-08-28,7.87,2,127
U1062436,2025-09-09,4.95,0,11
U1062437,2025-09-22,9.19,2,162
U1062438,2025-09-22,14.33,3,218
U1062439,2025-07-09,5.45,2,188
U1062440,2025-10-01,5.06,2,166
U1062441,2025-06-10,8.99,0,166
U1062442,2025-06-08,4.93,1,31
U1062443,2025-05-21,8.78,0,192
U1062444,2025-07-31,3.25,3,264
U1062445,2025-05-15,8.63,1,279
U1062446,2025-05-12,1.4,0,182
U1062447,2025-07-28,9.34,0,115
U1062448,2025-08-24,5.65,1,99
U1062449,2025-09-06,9.41,2,144
U1062450,2025-10-14,8.07,1,46
U1062451,2025-08-17,1.89,2,120
U1062452,2025-10-01,8.98,1,246
U1062453,2025-07-12,12.65,3,97
U1062454,2025-10-25,2.44,0,167
U1062455,2025-10-20,6.55,1,278
U1062456,2025-05-13,9.96,0,233
U1062457,2025-09-26,10.22,2,254
U1062458,2025-09-22,3.07,2,226
U1062459,2025-05-17,4.69,2,107
U1062460,2025-09-11,7.82,2,85
U1062461,2025-06-19,10.96,2,89
U1062462,2025-08-20,9.56,0,96
U1062463,2025-08-05,7.49,1,67
U1062464,2025-05-12,7.7,1,36
U1062465,2025-07-03,7.57,0,93
U1062466,2025-07-28,5.29,0,102
U1062467,2025-05-30,10.76,0,68
U1062468,2025-07-21,6.71,0,107
U1062469,2025-06-04,8.19,0,29
U1062470,2025-09-01,5.75,0,107
U1062471,2025-05-09,7.97,0,97
U1062472,2025-08-29,2.48,3,197
U1062473,2025-06-19,3.89,1,83
U1062474,2025-09-03,9.68,1,236
U1062475,2025-07-26,11.3,1,280
U1062476,2025-10-13,11.86,3,55
U1062477,2025-10-15,6.81,1,157
U1062478,2025-06-11,8.82,1,43
U1062479,2025-06-10,3.91,3,55
U1062480,2025-07-15,4.74,3,166
U1062481,2025-09-01,9.84,3,284
U1062482,2025-07-23,10.55,1,13
U1062483,2025-06-12,5.6,1,22
U1062484,2025-07-31,9.69,0,196
U1062485,2025-10-03,10.97,3,139
U1062486,2025-06-18,8.75,1,98
U1062487,2025-10-17,9.11,1,114
U1062488,2025-10-25,6.66,1,63
U1062489,2025-06-13,12.05,1,180
U1062490,2025-06-01,10.71,2,175
U1062491,2025-10-06,11.83,3,168
U1062492,2025-06-23,13.01,1,104
U1062493,2025-08-14,7.28,1,197
U1062494,2025-06-27,11.09,1,24
U1062495,2025-05-17,11.7,1,283
U1062496,2025-07-26,5.49,0,164
U1062497,2025-08-29,14.38,0,267
U1062498,2025-06-20,2.26,1,74
U1062499,2025-08-20,9.23,1,215
U1062500,2025-09-18,4.03,0,159
U1062501,2025-05-07,8.15,4,15
U1062502,2025-05-08,1.83,2,155
U1062503,2025-06-10,6.86,0,189
U1062504,2025-10-04,7.42,1,60
U1062505,2025-07-21,6.06,0,285
U1062506,2025-05-11,10.61,1,177
U1062507,2025-08-12,11.06,1,29
U1062508,2025-05-31,13.69,1,12
U1062509,2025-08-31,10.78,2,219
U1062510,2025-07-30,10.43,5,251
U1062511,2025-06-21,5.49,2,65
U1062512,2025-10-11,9.29,4,34
U1062513,2025-09-07,2.2,0,184
U1062514,2025-10-11,9.82,0,44
U1062515,2025-07-21,7.97,1,196
U1062516,2025-10-06,10.38,1,152
U1062517,2025-07-05,7.78,2,39
U1062518,2025-09-09,8.72,2,288
U1062519,2025-08-24,14.7,3,289
U1062520,2025-08-22,10.27,0,294
U1062521,2025-08-27,8.27,1,296
U1062522,2025-09-05,10.99,1,61
U1062523,2025-07-02,10.8,2,281
U1062524,2025-07-03,6.03,0,110
U1062525,2025-08-26,4.61,1,297
U1062526,2025-10-07,3.5,2,145
U1062527,2025-07-08,12.83,0,97
U1062528,2025-08-15,5.42,1,48
U1062529,2025-08-25,8.67,2,196
U1062530,2025-06-17,10.81,1,25
U1062531,2025-09-17,6.25,2,298
U1062532,2025-09-11,7.63,2,299
U1062533,2025-07-24,10.18,1,295
U1062534,2025-08-12,4.39,1,14
U1062535,2025-08-08,4.42,0,96
U1062536,2025-09-27,9.81,0,221
U1062537,2025-08-20,4.39,2,93
U1062538,2025-09-09,13.74,1,168
U1062539,2025-08-15,3.95,1,276
U1062540,2025-10-24,6.32,2,257
U1062541,2025-10-02,5.27,0,56
U1062542,2025-09-01,12.15,0,96
U1062543,2025-10-16,12.94,3,281
U1062544,2025-06-11,10.58,1,276
U1062545,2025-09-23,16.09,1,296
U1062546,2025-06-22,7.71,1,74
U1062547,2025-08-30,16.92,1,234
U1062548,2025-09-07,8.39,0,265
U1062549,2025-05-26,6.99,1,104
U1062550,2025-07-19,6.21,2,106
U1062551,2025-08-26,13.3,0,208
U1062552,2025-09-03,7.28,2,207
U1062553,2025-08-06,5.36,1,175
U1062554,2025-07-20,6.77,1,131
U1062555,2025-05-09,9.43,1,178
U1062556,2025-05-12,8.13,1,148
U1062557,2025-07-06,6.13,0,272
U1062558,2025-06-29,4.13,1,124
U1062559,2025-07-25,7.33,3,251
U1062560,2025-07-22,10.44,0,247
U1062561,2025-06-20,9.82,1,66
U1062562,2025-05-09,5.14,0,26
U1062563,2025-09-21,3.71,1,133
U1062564,2025-10-11,7.41,1,226
U1062565,2025-06-05,13.44,1,46
U1062566,2025-05-23,13.38,3,63
U1062567,2025-05-23,9.81,1,14
U1062568,2025-08-31,9.29,1,34
U1062569,2025-07-07,8.7,1,187
U1062570,2025-06-21,13.3,0,150
U1062571,2025-09-18,6.99,1,226
U1062572,2025-08-01,3.51,1,134
U1062573,2025-09-09,3.52,0,219
U1062574,2025-07-01,4.66,0,205
U1062575,2025-06-19,15.88,0,75
U1062576,2025-08-17,6.02,1,199
U1062577,2025-08-29,2.46,0,115
U1062578,2025-06-01,1.98,3,173
U1062579,2025-06-29,9.18,1,295
U1062580,2025-05-01,9.96,4,35
U1062581,2025-05-20,8.31,2,64
U1062582,2025-10-10,14.02,0,165
U1062583,2025-07-26,9.65,2,33
U1062584,2025-07-31,7.86,1,56
U1062585,2025-06-17,13.46,1,36
U1062586,2025-06-16,8.62,2,13
U1062587,2025-07-23,7.52,0,244
U1062588,2025-08-06,6.5,0,52
U1062589,2025-07-27,6.66,0,27
U1062590,2025-10-03,9.43,1,289
U1062591,2025-10-06,11.18,1,157
U1062592,2025-10-15,8.6,0,178
U1062593,2025-10-11,9.5,3,257
U1062594,2025-10-12,11.32,1,56
U1062595,2025-05-29,5.8,1,237
U1062596,2025-06-03,9.21,1,38
U1062597,2025-05-06,4.14,2,164
U1062598,2025-07-13,6.16,0,62
U1062599,2025-07-22,8.19,1,152
U1062600,2025-08-01,12.36,1,73
U1062601,2025-07-30,7.92,1,146
U1062602,2025-06-17,9.21,2,35
U1062603,2025-09-18,5.58,1,125
U1062604,2025-08-29,11.35,2,215
U1062605,2025-07-21,7.66,1,135
U1062606,2025-06-22,7.32,3,187
U1062607,2025-05-25,9.7,1,230
U1062608,2025-05-06,4.96,3,10
U1062609,2025-07-22,6.04,2,21
U1062610,2025-09-25,6.93,1,132
U1062611,2025-05-30,6.83,1,253
U1062612,2025-05-31,5.84,2,246
U1062613,2025-10-18,9.09,0,268
U1062614,2025-06-06,13.1,1,286
U1062615,2025-05-02,5.94,2,134
U1062616,2025-06-14,10.48,1,125
U1062617,2025-10-06,13.14,1,51
U1062618,2025-09-07,4.99,0,286
U1062619,2025-06-26,8.44,1,270
U1062620,2025-06-27,6.3,2,220
U1062621,2025-07-03,2.87,0,203
U1062622,2025-07-11,5.73,0,297
U1062623,2025-07-12,12.3,0,126
U1062624,2025-05-10,12.04,1,155
U1062625,2025-09-30,6.53,3,135
U1062626,2025-05-04,5.87,2,114
U1062627,2025-07-09,9.67,2,77
U1062628,2025-09-09,9.55,1,296
U1062629,2025-10-04,12.6,2,156
U1062630,2025-09-26,5.86,5,220
U1062631,2025-07-03,13.55,0,26
U1062632,2025-05-01,9.99,2,165
U1062633,2025-08-04,10.19,4,258
U1062634,2025-06-14,6.76,1,241
U1062635,2025-05-04,9.52,0,50
U1062636,2025-08-18,9.11,1,156
U1062637,2025-10-19,7.45,3,260
U1062638,2025-05-28,8.84,0,175
U1062639,2025-09-13,8.44,0,85
U1062640,2025-06-03,7.83,1,72
U1062641,2025-05-08,6.23,1,108
U1062642,2025-09-29,2.1,3,225
U1062643,2025-07-17,8.85,0,96
U1062644,2025-08-03,9.83,0,60
U1062645,2025-05-03,14.1,1,287
U1062646,2025-09-08,10.84,1,42
U1062647,2025-09-14,10.57,1,258
U1062648,2025-05-17,6.16,1,165
U1062649,2025-05-03,7.62,0,163
U1062650,2025-05-24,6.54,0,78
U1062651,2025-06-14,6.91,1,185
U1062652,2025-06-21,6.94,1,11
U1062653,2025-05-29,6.0,0,218
U1062654,2025-07-10,6.34,1,86
U1062655,2025-07-03,6.83,2,285
U1062656,2025-06-28,7.19,1,270
U1062657,2025-09-09,8.37,3,67
U1062658,2025-09-14,12.16,1,117
U1062659,2025-09-06,4.77,3,177
U1062660,2025-08-15,5.42,1,62
U1062661,2025-10-02,8.22,0,26
U1062662,2025-10-15,7.02,3,167
U1062663,2025-06-09,11.5,1,201
U1062664,2025-08-05,4.67,6,142
U1062665,2025-07-05,3.29,0,238
U1062666,2025-08-24,12.38,3,279
U1062667,2025-08-07,8.57,3,160
U1062668,2025-10-04,4.6,0,299
U1062669,2025-06-16,6.95,1,101
U1062670,2025-07-26,5.76,1,179
U1062671,2025-09-08,4.54,3,160
U1062672,2025-07-07,3.6,0,247
U1062673,2025-07-15,6.32,0,231
U1062674,2025-07-03,6.85,0,25
U1062675,2025-10-02,9.7,0,109
U1062676,2025-08-01,6.44,1,86
U1062677,2025-07-12,8.53,0,86
U1062678,2025-06-23,6.44,0,82
U1062679,2025-07-07,7.6,1,296
U1062680,2025-08-28,3.42,0,71
U1062681,2025-08-15,9.99,1,19
U1062682,2025-07-16,8.65,1,79
U1062683,2025-06-07,12.52,2,47
U1062684,2025-08-28,8.63,1,17
U1062685,2025-05-05,2.07,3,196
U1062686,2025-09-24,14.78,2,228
U1062687,2025-09-07,10.84,0,103
U1062688,2025-07-29,7.9,2,269
U1062689,2025-07-02,7.11,1,109
U1062690,2025-05-15,6.5,0,199
U1062691,2025-08-06,8.89,1,274
U1062692,2025-07-29,2.85,3,200
U1062693,2025-07-20,12.86,0,191
U1062694,2025-10-05,8.41,2,50
U1062695,2025-08-01,11.81,1,59
U1062696,2025-07-18,10.9,0,152
U1062697,2025-05-06,3.92,0,33
U1062698,2025-08-09,6.2,1,209
U1062699,2025-05-17,7.4,3,118
U1062700,2025-05-15,5.49,2,48
U1062701,2025-08-17,12.6,0,246
U1062702,2025-07-22,14.74,1,86
U1062703,2025-06-15,5.56,0,173
U1062704,2025-10-17,6.54,0,156
U1062705,2025-06-18,6.51,1,250
U1062706,2025-10-06,11.99,3,224
U1062707,2025-08-12,7.86,1,254
U1062708,2025-09-29,13.54,2,184
U1062709,2025-06-17,7.26,3,276
U1062710,2025-09-22,1.65,0,186
U1062711,2025-06-28,8.76,2,76
U1062712,2025-06-09,4.95,2,255
U1062713,2025-08-08,10.1,1,104
U1062714,2025-06-30,9.98,1,240
U1062715,2025-05-23,6.86,0,158
U1062716,2025-09-05,10.61,2,74
U1062717,2025-05-28,11.12,1,166
U1062718,2025-07-07,9.24,1,151
U1062719,2025-07-17,7.71,1,122
U1062720,2025-05-22,12.95,2,165
U1062721,2025-06-12,-1.47,2,129
U1062722,2025-07-05,11.71,0,138
U1062723,2025-08-13,14.12,0,244
U1062724,2025-06-28,8.91,1,68
U1062725,2025-09-29,7.59,1,110
U1062726,2025-06-04,3.0,2,54
U1062727,2025-10-10,5.76,4,11
U1062728,2025-06-17,12.68,0,142
U1062729,2025-09-01,8.96,0,163
U1062730,2025-05-11,0.95,1,24
U1062731,2025-09-27,7.14,0,200
U1062732,2025-06-22,4.4,2,226
U1062733,2025-05-26,6.95,1,137
U1062734,2025-06-13,-0.53,0,80
U1062735,2025-05-14,11.68,1,191
U1062736,2025-06-16,4.17,0,12
U1062737,2025-09-03,11.25,1,28
U1062738,2025-07-13,11.43,1,113
U1062739,2025-09-01,4.33,1,217
U1062740,2025-09-05,12.02,1,50
U1062741,2025-08-04,9.79,3,137
U1062742,2025-10-14,7.96,0,223
U1062743,2025-10-19,16.31,3,160
U1062744,2025-06-17,8.22,1,260
U1062745,2025-05-13,5.51,1,254
U1062746,2025-07-29,10.65,0,153
U1062747,2025-10-24,12.16,0,141
U1062748,2025-07-22,6.25,1,74
U1062749,2025-09-22,5.53,3,18
U1062750,2025-06-27,9.02,2,91
U1062751,2025-08-07,13.05,1,64
U1062752,2025-06-25,8.69,0,273
U1062753,2025-10-24,11.02,1,89
U1062754,2025-05-18,8.71,1,195
U1062755,2025-07-21,10.49,2,200
U1062756,2025-09-13,8.28,1,190
U1062757,2025-09-13,7.05,0,198
U1062758,2025-08-18,6.98,0,102
U1062759,2025-07-21,11.08,0,294
U1062760,2025-08-10,5.12,0,27
U1062761,2025-09-15,5.53,2,42
U1062762,2025-06-24,8.79,1,132
U1062763,2025-07-18,0.55,1,137
U1062764,2025-08-06,4.59,1,189
U1062765,2025-06-08,9.25,2,277
U1062766,2025-07-10,15.54,0,74
U1062767,2025-05-25,6.55,1,228
U1062768,2025-10-04,3.79,0,124
U1062769,2025-06-12,11.87,1,122
U1062770,2025-09-18,0.92,3,112
U1062771,2025-10-12,12.03,2,40
U1062772,2025-07-19,9.01,4,230
U1062773,2025-06-08,9.66,2,16
U1062774,2025-06-27,5.32,3,196
U1062775,2025-08-01,4.95,1,27
U1062776,2025-06-20,7.73,1,210
U1062777,2025-06-08,9.13,0,267
U1062778,2025-09-23,7.43,2,12
U1062779,2025-09-01,8.05,1,282
U1062780,2025-09-24,11.83,4,240
U1062781,2025-06-13,10.18,0,136
U1062782,2025-10-27,8.63,1,113
U1062783,2025-05-06,6.85,2,20
U1062784,2025-09-04,9.35,2,260
U1062785,2025-09-17,9.34,0,232
U1062786,2025-10-23,11.87,3,64
U1062787,2025-07-31,6.56,0,143
U1062788,2025-06-01,7.18,0,85
U1062789,2025-09-04,6.52,2,33
U1062790,2025-07-31,8.75,1,84
U1062791,2025-06-13,6.93,2,119
U1062792,2025-06-07,15.35,2,136
U1062793,2025-08-15,11.02,2,251
U1062794,2025-08-30,9.74,1,142
U1062795,2025-07-28,7.21,0,46
U1062796,2025-05-12,11.11,0,117
U1062797,2025-05-03,13.01,0,131
U1062798,2025-05-16,5.12,1,291
U1062799,2025-08-14,12.48,3,243
U1062800,2025-06-17,6.56,1,147
U1062801,2025-08-01,9.66,0,66
U1062802,2025-06-09,8.01,0,284
U1062803,2025-05-30,8.07,3,286
U1062804,2025-06-15,8.99,5,23
U1062805,2025-06-29,11.6,1,44
U1062806,2025-06-10,5.64,1,267
U1062807,2025-08-06,7.07,1,66
U1062808,2025-06-22,11.04,1,195
U1062809,2025-08-20,8.17,1,116
U1062810,2025-10-25,7.24,1,154
U1062811,2025-08-27,5.05,1,247
U1062812,2025-05-20,2.28,2,172
U1062813,2025-08-12,8.09,1,145
U1062814,2025-08-12,8.4,2,274
U1062815,2025-08-29,6.86,1,160
U1062816,2025-05-14,6.89,2,166
U1062817,2025-09-10,9.95,0,251
U1062818,2025-10-12,9.51,1,13
U1062819,2025-07-15,5.35,1,50
U1062820,2025-09-25,5.73,1,106
U1062821,2025-08-02,14.38,0,79
U1062822,2025-09-05,3.64,1,128
U1062823,2025-09-29,9.59,0,289
U1062824,2025-07-27,5.58,2,52
U1062825,2025-08-06,12.56,1,10
U1062826,2025-10-24,9.51,1,54
U1062827,2025-08-30,7.19,2,201
U1062828,2025-08-06,7.17,0,89
U1062829,2025-07-17,5.48,2,290
U1062830,2025-09-18,8.35,1,133
U1062831,2025-07-14,5.06,1,181
U1062832,2025-10-02,2.35,1,29
U1062833,2025-08-22,11.35,2,287
U1062834,2025-07-02,9.9,1,202
U1062835,2025-10-02,3.61,2,212
U1062836,2025-05-05,5.99,2,76
U1062837,2025-08-26,13.24,1,104
U1062838,2025-09-21,2.52,1,211
U1062839,2025-10-14,5.73,1,143
U1062840,2025-09-29,6.37,1,102
U1062841,2025-08-23,10.72,0,246
U1062842,2025-07-04,7.66,0,293
U1062843,2025-09-17,14.03,3,22
U1062844,2025-09-08,10.91,0,273
U1062845,2025-06-14,9.7,0,276
U1062846,2025-09-21,13.75,0,176
U1062847,2025-10-09,1.21,3,105
U1062848,2025-10-13,9.86,1,115
U1062849,2025-08-24,14.21,1,238
U1062850,2025-05-14,8.6,1,289
U1062851,2025-06-08,4.69,0,123
U1062852,2025-09-27,10.7,0,17
U1062853,2025-07-20,4.43,0,177
U1062854,2025-06-08,12.29,1,294
U1062855,2025-09-23,5.54,1,135
U1062856,2025-07-12,6.95,2,86
U1062857,2025-10-19,6.83,5,187
U1062858,2025-09-27,6.44,1,119
U1062859,2025-05-07,4.88,3,129
U1062860,2025-10-13,8.65,1,117
U1062861,2025-07-19,9.35,1,246
U1062862,2025-06-17,7.92,1,60
U1062863,2025-07-02,13.58,1,287
U1062864,2025-10-27,7.95,0,114
U1062865,2025-10-01,4.88,2,30
U1062866,2025-10-22,12.64,2,147
U1062867,2025-06-13,9.88,1,80
U1062868,2025-08-26,4.5,1,129
U1062869,2025-08-12,10.25,1,92
U1062870,2025-08-13,12.2,1,34
U1062871,2025-08-11,8.76,2,203
U1062872,2025-05-08,7.31,0,45
U1062873,2025-06-17,5.27,0,297
U1062874,2025-07-23,2.64,1,13
U1062875,2025-08-31,6.12,0,93
U1062876,2025-07-08,13.16,2,168
U1062877,2025-06-10,4.62,2,233
U1062878,2025-06-07,16.72,2,159
U1062879,2025-06-09,7.52,2,205
U1062880,2025-10-24,14.08,0,192
U1062881,2025-07-19,3.0,2,197
U1062882,2025-05-19,9.19,0,165
U1062883,2025-09-06,9.54,1,196
U1062884,2025-10-08,13.92,1,231
U1062885,2025-05-24,11.33,2,246
U1062886,2025-09-29,8.51,1,231
U1062887,2025-05-18,9.3,1,215
U1062888,2025-05-21,6.1,3,134
U1062889,2025-09-06,7.98,0,123
U1062890,2025-09-01,5.85,5,145
U1062891,2025-05-13,11.5,2,56
U1062892,2025-09-14,8.75,3,103
U1062893,2025-10-07,8.22,1,255
U1062894,2025-10-01,14.09,1,108
U1062895,2025-05-15,7.32,3,57
U1062896,2025-07-11,9.9,1,241
U1062897,2025-05-20,12.32,0,194
U1062898,2025-08-03,11.44,1,75
U1062899,2025-09-15,10.17,0,56
U1062900,2025-09-22,9.59,2,263
U1062901,2025-09-25,8.74,0,136
U1062902,2025-09-11,12.64,1,54
U1062903,2025-08-03,5.21,2,189
U1062904,2025-08-31,7.64,3,111
U1062905,2025-10-08,5.6,1,101
U1062906,2025-09-01,10.75,2,204
U1062907,2025-06-17,10.57,1,298
U1062908,2025-05-20,9.33,2,89
U1062909,2025-05-31,7.01,1,49
U1062910,2025-06-08,7.95,0,155
U1062911,2025-05-23,4.58,3,85
U1062912,2025-05-25,5.74,2,118
U1062913,2025-08-17,8.25,0,150
U1062914,2025-10-24,9.01,0,299
U1062915,2025-05-07,11.29,1,94
U1062916,2025-10-22,13.33,1,80
U1062917,2025-06-08,10.26,2,180
U1062918,2025-08-06,2.97,0,44
U1062919,2025-08-29,0.32,2,35
U1062920,2025-09-10,9.32,2,226
U1062921,2025-08-17,9.98,3,37
U1062922,2025-10-14,4.97,4,296
U1062923,2025-09-02,3.39,0,210
U1062924,2025-06-19,6.72,0,223
U1062925,2025-08-23,10.59,4,203
U1062926,2025-09-26,3.59,0,78
U1062927,2025-05-22,13.4,1,217
U1062928,2025-07-23,7.97,2,131
U1062929,2025-09-25,12.16,2,165
U1062930,2025-07-18,3.48,0,225
U1062931,2025-10-19,9.54,1,119
U1062932,2025-07-01,8.42,0,251
U1062933,2025-07-03,10.43,1,42
U1062934,2025-10-13,7.13,2,179
U1062935,2025-09-15,6.68,0,200
U1062936,2025-08-04,11.64,0,176
U1062937,2025-07-19,-0.06,1,186
U1062938,2025-08-10,7.91,3,32
U1062939,2025-07-11,10.82,0,263
U1062940,2025-06-28,7.18,0,205
U1062941,2025-05-13,11.41,2,179
U1062942,2025-08-30,6.05,1,227
U1062943,2025-09-02,11.27,1,157
U1062944,2025-07-30,6.71,2,50
U1062945,2025-06-15,3.81,1,253
U1062946,2025-06-13,6.9,1,199
U1062947,2025-06-13,11.87,1,69
U1062948,2025-08-25,8.69,1,281
U1062949,2025-09-03,9.21,2,43
U1062950,2025-10-25,2.89,2,88
U1062951,2025-09-28,5.77,3,222
U1062952,2025-05-17,9.59,3,295
U1062953,2025-09-26,4.91,1,91
U1062954,2025-07-08,4.52,2,110
U1062955,2025-05-14,8.39,1,193
U1062956,2025-08-13,8.88,2,91
U1062957,2025-10-14,5.96,1,184
U1062958,2025-08-22,9.01,2,131
U1062959,2025-09-07,7.54,2,147
U1062960,2025-09-20,8.33,3,266
U1062961,2025-07-23,14.64,1,166
U1062962,2025-07-20,7.08,0,102
U1062963,2025-05-13,5.03,2,214
U1062964,2025-09-22,16.0,2,90
U1062965,2025-09-26,6.63,3,175
U1062966,2025-09-08,5.13,1,122
U1062967,2025-08-22,9.5,0,58
U1062968,2025-08-27,-2.13,1,143
U1062969,2025-08-20,13.22,2,189
U1062970,2025-07-25,7.45,0,86
U1062971,2025-08-24,7.64,1,76
U1062972,2025-09-24,13.62,0,294
U1062973,2025-06-01,3.43,0,181
U1062974,2025-08-27,10.05,1,135
U1062975,2025-08-11,5.37,2,264
U1062976,2025-07-18,8.62,2,123
U1062977,2025-09-08,2.53,0,35
U1062978,2025-07-02,10.34,0,74
U1062979,2025-07-15,9.01,2,220
U1062980,2025-06-05,12.5,1,66
U1062981,2025-08-03,12.54,2,98
U1062982,2025-05-03,9.57,0,16
U1062983,2025-10-21,14.0,2,281
U1062984,2025-07-23,8.39,0,147
U1062985,2025-09-15,9.57,0,205
U1062986,2025-05-02,10.43,1,281
U1062987,2025-08-19,10.63,1,217
U1062988,2025-06-03,12.39,0,42
U1062989,2025-10-20,9.76,1,105
U1062990,2025-09-01,7.38,0,97
U1062991,2025-07-16,12.88,1,219
U1062992,2025-06-29,2.04,3,94
U1062993,2025-05-27,2.46,0,134
U1062994,2025-06-07,11.98,0,134
U1062995,2025-08-15,6.09,3,42
U1062996,2025-07-14,5.06,1,187
U1062997,2025-09-17,7.53,4,101
U1062998,2025-09-21,10.92,0,102
U1062999,2025-10-08,9.62,2,105
U1063000,2025-05-24,9.13,1,245
U1063001,2025-07-24,5.95,1,25
U1063002,2025-07-07,5.85,2,110
U1063003,2025-10-18,10.85,1,23
U1063004,2025-07-09,7.67,3,194
U1063005,2025-07-23,4.06,2,109
U1063006,2025-09-20,13.85,2,60
U1063007,2025-07-27,3.25,0,213
U1063008,2025-07-25,9.0,1,67
U1063009,2025-05-01,10.25,1,113
U1063010,2025-07-04,3.06,3,80
U1063011,2025-08-04,5.43,0,153
U1063012,2025-08-31,3.6,0,240
U1063013,2025-10-05,7.03,1,128
U1063014,2025-08-31,6.57,1,60
U1063015,2025-06-18,11.8,1,171
U1063016,2025-05-03,8.87,0,11
U1063017,2025-05-21,3.7,0,201
U1063018,2025-09-02,5.88,1,52
U1063019,2025-09-30,6.78,1,34
U1063020,2025-06-13,9.01,3,109
U1063021,2025-07-14,8.59,1,148
U1063022,2025-06-03,7.83,2,244
U1063023,2025-06-07,10.73,3,89
U1063024,2025-10-20,9.84,0,149
U1063025,2025-06-05,9.93,1,164
U1063026,2025-06-04,13.77,0,247
U1063027,2025-05-23,4.64,1,158
U1063028,2025-06-10,8.48,0,293
U1063029,2025-08-29,6.73,0,117
U1063030,2025-09-13,10.63,2,273
U1063031,2025-06-12,3.84,0,180
U1063032,2025-06-11,1.57,1,49
U1063033,2025-06-06,12.62,3,154
U1063034,2025-05-20,8.46,0,281
U1063035,2025-05-15,12.13,1,291
U1063036,2025-05-28,7.07,0,228
U1063037,2025-05-29,2.8,0,30
U1063038,2025-08-11,6.95,1,88
U1063039,2025-09-12,8.7,1,236
U1063040,2025-07-04,12.47,2,191
U1063041,2025-05-25,6.4,0,191
U1063042,2025-07-13,7.63,1,11
U1063043,2025-06-15,7.67,0,274
U1063044,2025-07-17,7.23,1,153
U1063045,2025-06-12,4.97,1,93
U1063046,2025-07-04,12.0,1,250
U1063047,2025-08-29,6.95,1,128
U1063048,2025-10-10,5.49,0,232
U1063049,2025-05-16,5.57,2,240
U1063050,2025-09-12,6.02,2,167
U1063051,2025-09-25,10.79,0,292
U1063052,2025-05-12,8.99,0,23
U1063053,2025-07-08,10.26,2,273
U1063054,2025-08-11,8.06,2,49
U1063055,2025-06-16,7.59,0,57
U1063056,2025-06-10,6.23,0,29
U1063057,2025-06-07,11.22,1,293
U1063058,2025-08-13,2.81,2,143
U1063059,2025-06-29,5.84,0,109
U1063060,2025-09-21,5.51,1,136
U1063061,2025-09-22,4.33,1,198
U1063062,2025-05-19,4.47,2,237
U1063063,2025-10-26,9.99,0,41
U1063064,2025-07-13,10.81,0,160
U1063065,2025-09-08,8.45,2,276
U1063066,2025-06-14,8.83,1,287
U1063067,2025-09-09,8.57,1,273
U1063068,2025-10-16,5.32,0,51
U1063069,2025-08-15,3.83,0,16
U1063070,2025-07-21,5.32,2,98
U1063071,2025-09-10,6.54,1,155
U1063072,2025-06-06,7.81,3,278
U1063073,2025-05-16,8.26,1,201
U1063074,2025-10-13,10.71,1,264
U1063075,2025-05-02,7.74,2,252
U1063076,2025-06-18,11.08,2,13
U1063077,2025-06-28,8.58,3,247
U1063078,2025-08-25,9.33,1,43
U1063079,2025-08-20,6.26,1,145
U1063080,2025-05-23,11.23,0,201
U1063081,2025-08-03,6.3,3,260
U1063082,2025-06-06,7.64,1,73
U1063083,2025-05-14,6.72,0,230
U1063084,2025-09-09,8.24,2,55
U1063085,2025-09-26,11.19,1,95
U1063086,2025-06-27,7.81,0,198
U1063087,2025-05-11,2.2,0,278
U1063088,2025-10-12,8.61,2,250
U1063089,2025-06-25,9.89,2,120
U1063090,2025-07-07,8.47,1,209
U1063091,2025-05-03,16.51,2,209
U1063092,2025-06-28,8.22,2,206
U1063093,2025-10-23,4.19,0,98
U1063094,2025-05-05,5.06,0,235
U1063095,2025-06-27,12.07,0,185
U1063096,2025-07-01,11.85,2,114
U1063097,2025-10-14,9.67,2,201
U1063098,2025-08-29,4.9,1,88
U1063099,2025-09-07,7.04,1,21
U1063100,2025-05-23,6.31,1,134
U1063101,2025-06-28,10.89,1,259
U1063102,2025-10-09,12.83,0,148
U1063103,2025-09-23,8.11,1,210
U1063104,2025-09-08,13.21,2,30
U1063105,2025-08-14,16.82,0,57
U1063106,2025-07-25,7.19,0,208
