user_id,campaign_type,engaged,conversion
U1070320,Discount,No,No
U1036600,Personalized Offer,Yes,No
U1030867,Referral,No,Yes
U1033785,Referral,Yes,Yes
U1038975,Personalized Offer,No,Yes
U1042335,Cashback,Yes,No
U1020337,Referral,No,Yes
U1080624,Discount,No,Yes
U1036987,Personalized Offer,Yes,No
U1059814,Referral,No,Yes
U1028930,Personalized Offer,No,No
U1095110,Personalized Offer,Yes,Yes
U1031065,Cashback,Yes,No
U1051217,Personalized Offer,Yes,Yes
U1049025,Referral,Yes,No
U1068942,Cashback,No,No
U1060512,Referral,No,Yes
U1069611,Cashback,No,Yes
U1026738,Cashback,Yes,No
U1037372,Personalized Offer,No,Yes
U1087958,Cashback,No,No
U1057990,Discount,Yes,Yes
U1058494,Cashback,Yes,Yes
U1086147,Discount,No,Yes
U1085928,Cashback,Yes,Yes
U1052562,Discount,No,Yes
U1006144,Cashback,Yes,Yes
U1028640,Cashback,Yes,No
U1043248,Cashback,No,No
U1046870,Discount,Yes,No
U1033949,Discount,No,Yes
U1047156,Referral,Yes,No
U1042097,Cashback,No,Yes
U1005180,Cashback,Yes,No
U1010251,Cashback,No,No
U1018868,Personalized Offer,No,Yes
U1085645,Discount,Yes,Yes
U1083678,Referral,Yes,No
U1053880,Referral,No,No
U1058172,Personalized Offer,Yes,No
U1013726,Discount,Yes,No
U1025277,Discount,No,Yes
U1057090,Discount,Yes,Yes
U1043426,Personalized Offer,No,No
U1054071,Discount,Yes,No
U1051674,Referral,Yes,No
U1025587,Personalized Offer,No,No
U1048818,Discount,Yes,Yes
U1098609,Cashback,Yes,Yes
U1098630,Personalized Offer,No,Yes
U1070686,Personalized Offer,No,No
U1009305,Cashback,Yes,No
U1056168,Referral,No,No
U1094029,Referral,Yes,Yes
U1019141,Discount,Yes,Yes
U1009649,Discount,Yes,No
U1044726,Cashback,No,No
U1024093,Referral,No,Yes
U1003666,Referral,No,No
U1035128,Referral,Yes,No
U1054242,Discount,No,No
U1004045,Discount,Yes,No
U1050580,Personalized Offer,No,Yes
U1030125,Discount,No,No
U1094300,Discount,No,No
U1081727,Referral,Yes,No
U1055974,Cashback,Yes,Yes
U1064147,Referral,Yes,Yes
U1067714,Personalized Offer,Yes,No
U1079257,Cashback,Yes,No
U1043416,Referral,No,No
U1081977,Personalized Offer,No,Yes
U1028573,Discount,No,Yes
U1072098,Discount,No,No
U1084781,Referral,No,Yes
U1050571,Referral,Yes,No
U1088661,Discount,Yes,No
U1036751,Discount,Yes,Yes
U1047014,Referral,No,No
U1087999,Personalized Offer,Yes,Yes
U1041019,Cashback,No,No
U1086647,Referral,No,No
U1038800,Personalized Offer,No,No
U1097220,Referral,Yes,No
U1045289,Cashback,Yes,No
U1090818,Referral,Yes,Yes
U1013733,Personalized Offer,No,No
U1048960,Personalized Offer,Yes,No
U1073322,Discount,No,No
U1063943,Personalized Offer,Yes,Yes
U1077421,Discount,Yes,No
U1026686,Cashback,Yes,Yes
U1033189,Referral,Yes,Yes
U1031881,Personalized Offer,No,Yes
U1065905,Personalized Offer,No,No
U1092530,Referral,No,Yes
U1083791,Discount,No,No
U1018054,Cashback,Yes,No
U1012119,Cashback,No,Yes
U1088373,Cashback,Yes,Yes
U1000035,Personalized Offer,No,Yes
U1004646,Cashback,No,Yes
U1088389,Discount,Yes,Yes
U1043028,Personalized Offer,No,Yes
U1075666,Discount,No,No
U1072257,Referral,No,No
U1037258,Personalized Offer,Yes,No
U1025284,Referral,Yes,No
U1090371,Personalized Offer,No,Yes
U1020060,Personalized Offer,Yes,Yes
U1074193,Referral,No,No
U1095662,Cashback,Yes,No
U1072689,Personalized Offer,No,No
U1014263,Referral,Yes,Yes
U1076173,Cashback,No,Yes
U1089132,Cashback,No,No
U1067004,Referral,Yes,No
U1041253,Cashback,No,No
U1098951,Personalized Offer,Yes,Yes
U1024108,Discount,Yes,Yes
U1083944,Referral,No,No
U1062375,Referral,Yes,No
U1064130,Cashback,Yes,No
U1008255,Discount,Yes,Yes
U1058940,Discount,Yes,No
U1080113,Personalized Offer,No,Yes
U1033821,Cashback,No,No
U1042128,Referral,Yes,No
U1073010,Referral,Yes,Yes
U1023093,Discount,No,Yes
U1086324,Referral,Yes,Yes
U1026155,Personalized Offer,Yes,Yes
U1006942,Personalized Offer,Yes,No
U1071069,Discount,Yes,Yes
U1071325,Cashback,No,No
U1087505,Referral,Yes,No
U1091600,Personalized Offer,Yes,No
U1084267,Personalized Offer,Yes,No
U1060218,Referral,Yes,Yes
U1056651,Cashback,Yes,No
U1028239,Cashback,Yes,No
U1017479,Personalized Offer,Yes,No
U1039249,Discount,Yes,No
U1036407,Personalized Offer,No,No
U1007031,Discount,Yes,No
U1014430,Referral,Yes,Yes
U1093305,Discount,Yes,No
U1032807,Cashback,Yes,No
U1060243,Cashback,No,No
U1067336,Discount,Yes,Yes
U1089874,Referral,No,No
U1056852,Cashback,Yes,No
U1065820,Personalized Offer,No,Yes
U1030813,Discount,No,No
U1075894,Discount,No,No
U1050853,Cashback,Yes,Yes
U1043586,Personalized Offer,Yes,No
U1027657,Referral,No,No
U1086713,Personalized Offer,Yes,No
U1052974,Referral,Yes,Yes
U1053953,Cashback,Yes,Yes
U1074543,Referral,Yes,Yes
U1071976,Personalized Offer,Yes,Yes
U1089183,Personalized Offer,Yes,Yes
U1060700,Discount,Yes,Yes
U1004110,Personalized Offer,Yes,Yes
U1059214,Personalized Offer,No,No
U1051156,Cashback,Yes,Yes
U1076051,Personalized Offer,Yes,No
U1026451,Referral,Yes,No
U1013377,Referral,No,No
U1058083,Discount,Yes,No
U1098644,Personalized Offer,No,No
U1054337,Referral,Yes,No
U1005621,Cashback,No,Yes
U1082172,Discount,Yes,No
U1047786,Discount,No,No
U1093262,Referral,Yes,Yes
U1025741,Discount,Yes,Yes
U1028533,Cashback,No,Yes
U1074295,Discount,Yes,Yes
U1017566,Cashback,No,No
U1056443,Cashback,Yes,No
U1082682,Personalized Offer,Yes,No
U1001352,Referral,Yes,Yes
U1036479,Discount,No,No
U1099115,Referral,Yes,No
U1081105,Discount,Yes,No
U1091997,Referral,Yes,No
U1020715,Cashback,Yes,Yes
U1028300,Discount,Yes,No
U1022086,Discount,Yes,No
U1059358,Personalized Offer,Yes,No
U1073295,Discount,No,No
U1042317,Discount,Yes,No
U1050618,Referral,No,No
U1025804,Referral,No,No
U1026463,Personalized Offer,Yes,No
U1076380,Personalized Offer,Yes,No
U1070060,Cashback,Yes,Yes
U1079336,Cashback,Yes,No
U1066332,Cashback,Yes,No
U1090745,Personalized Offer,Yes,Yes
U1081326,Personalized Offer,Yes,No
U1070448,Discount,Yes,Yes
U1058190,Referral,No,Yes
U1079987,Discount,Yes,Yes
U1003054,Discount,Yes,No
U1081379,Discount,No,No
U1015536,Cashback,Yes,Yes
U1030315,Cashback,Yes,Yes
U1069507,Discount,Yes,Yes
U1042698,Referral,No,No
U1040497,Discount,Yes,No
U1013774,Personalized Offer,Yes,No
U1005023,Personalized Offer,Yes,Yes
U1061323,Cashback,No,No
U1075586,Referral,Yes,No
U1089862,Referral,No,No
U1026453,Personalized Offer,Yes,No
U1011809,Discount,Yes,Yes
U1090059,Cashback,No,Yes
U1027668,Personalized Offer,No,Yes
U1070568,Cashback,No,No
U1007628,Discount,Yes,No
U1083512,Discount,No,No
U1083706,Cashback,No,Yes
U1081887,Personalized Offer,No,No
U1034902,Discount,No,Yes
U1021497,Referral,Yes,Yes
U1066713,Referral,Yes,Yes
U1033499,Referral,No,Yes
U1081539,Cashback,No,Yes
U1019868,Discount,Yes,No
U1069539,Referral,No,Yes
U1076938,Personalized Offer,Yes,Yes
U1025941,Personalized Offer,No,No
U1000971,Referral,Yes,No
U1090615,Cashback,No,Yes
U1075376,Personalized Offer,No,Yes
U1080836,Discount,No,No
U1086397,Personalized Offer,No,No
U1037875,Cashback,No,No
U1077716,Personalized Offer,No,Yes
U1099130,Cashback,No,No
U1093904,Referral,Yes,No
U1007861,Cashback,No,No
U1046446,Referral,Yes,No
U1017383,Discount,No,No
U1064030,Referral,No,No
U1050473,Personalized Offer,Yes,No
U1016105,Discount,No,Yes
U1098864,Discount,Yes,Yes
U1062995,Referral,Yes,Yes
U1013890,Personalized Offer,No,No
U1045497,Cashback,No,No
U1055058,Referral,Yes,No
U1015780,Personalized Offer,No,No
U1001368,Personalized Offer,Yes,Yes
U1049538,Personalized Offer,No,Yes
U1085748,Discount,No,No
U1077522,Personalized Offer,No,Yes
U1044326,Discount,Yes,Yes
U1036912,Discount,No,Yes
U1099698,Personalized Offer,Yes,No
U1051212,Discount,Yes,Yes
U1002343,Cashback,Yes,Yes
U1056955,Cashback,Yes,No
U1025952,Discount,No,Yes
U1029282,Personalized Offer,No,No
U1087946,Cashback,No,No
U1007091,Referral,Yes,Yes
U1049290,Personalized Offer,Yes,No
U1095011,Personalized Offer,Yes,Yes
U1007496,Personalized Offer,No,Yes
U1076561,Personalized Offer,No,No
U1091943,Referral,Yes,No
U1051821,Cashback,No,No
U1081381,Referral,Yes,No
U1083298,Personalized Offer,No,No
U1092539,Referral,No,Yes
U1066116,Discount,Yes,No
U1028689,Discount,Yes,No
U1058100,Cashback,Yes,No
U1063762,Cashback,Yes,Yes
U1005843,Referral,Yes,No
U1080462,Cashback,Yes,No
U1059476,Personalized Offer,Yes,Yes
U1076012,Cashback,No,No
U1038057,Referral,No,No
U1050694,Discount,Yes,Yes
U1025880,Personalized Offer,No,No
U1027831,Discount,No,No
U1015880,Cashback,Yes,No
U1031343,Referral,No,Yes
U1088687,Referral,Yes,No
U1049938,Personalized Offer,Yes,Yes
U1016829,Referral,No,Yes
U1020382,Personalized Offer,No,No
U1074759,Discount,Yes,Yes
U1023527,Discount,Yes,No
U1057339,Personalized Offer,No,No
U1073663,Discount,No,Yes
U1013476,Cashback,No,No
U1047898,Referral,No,Yes
U1014793,Personalized Offer,No,Yes
U1027895,Discount,Yes,Yes
U1085822,Personalized Offer,Yes,Yes
U1002977,Cashback,No,Yes
U1014545,Discount,Yes,No
U1053672,Referral,No,Yes
U1096516,Personalized Offer,Yes,Yes
U1063980,Personalized Offer,Yes,Yes
U1070696,Cashback,Yes,No
U1076580,Cashback,Yes,Yes
U1071817,Cashback,No,No
U1038446,Personalized Offer,Yes,No
U1039393,Personalized Offer,Yes,Yes
U1023716,Personalized Offer,Yes,No
U1074918,Referral,Yes,Yes
U1094119,Personalized Offer,Yes,No
U1007900,Discount,Yes,No
U1042179,Cashback,Yes,No
U1086523,Referral,Yes,Yes
U1014367,Referral,No,No
U1023263,Referral,No,Yes
U1059212,Referral,No,No
U1063521,Personalized Offer,No,Yes
U1071116,Cashback,No,No
U1065982,Cashback,No,Yes
U1007722,Cashback,Yes,Yes
U1020328,Personalized Offer,Yes,No
U1005828,Personalized Offer,Yes,No
U1060767,Discount,Yes,No
U1063254,Discount,Yes,Yes
U1088418,Cashback,Yes,No
U1057270,Cashback,Yes,No
U1071163,Personalized Offer,No,No
U1015651,Cashback,Yes,Yes
U1094954,Referral,Yes,No
U1056265,Discount,Yes,Yes
U1016797,Discount,Yes,No
U1094518,Discount,Yes,Yes
U1063871,Referral,No,No
U1072471,Cashback,Yes,No
U1003580,Cashback,No,Yes
U1065843,Discount,No,Yes
U1092004,Discount,Yes,Yes
U1055459,Personalized Offer,Yes,Yes
U1017225,Discount,No,No
U1096156,Personalized Offer,No,Yes
U1066804,Discount,No,Yes
U1042193,Personalized Offer,No,Yes
U1005939,Discount,No,No
U1036109,Discount,Yes,No
U1033791,Personalized Offer,Yes,Yes
U1066435,Cashback,Yes,No
U1017024,Personalized Offer,Yes,No
U1096940,Discount,No,No
U1025561,Personalized Offer,No,No
U1042043,Referral,No,Yes
U1071054,Cashback,No,Yes
U1012828,Referral,No,Yes
U1084780,Cashback,No,Yes
U1045236,Cashback,Yes,No
U1008196,Cashback,Yes,No
U1082758,Discount,No,No
U1093219,Discount,Yes,No
U1030230,Referral,Yes,No
U1040413,Referral,No,No
U1052436,Personalized Offer,Yes,No
U1066375,Personalized Offer,No,Yes
U1088715,Referral,No,No
U1093402,Discount,Yes,No
U1025500,Discount,Yes,No
U1091757,Cashback,Yes,No
U1066232,Cashback,No,Yes
U1097818,Referral,No,No
U1081464,Cashback,Yes,Yes
U1050396,Discount,Yes,No
U1018205,Personalized Offer,Yes,No
U1061116,Cashback,Yes,No
U1052801,Referral,No,No
U1019642,Personalized Offer,Yes,No
U1037659,Personalized Offer,No,No
U1013424,Referral,Yes,Yes
U1007929,Referral,Yes,No
U1059885,Cashback,Yes,Yes
U1088703,Referral,Yes,No
U1049701,Referral,Yes,Yes
U1044505,Cashback,Yes,Yes
U1030477,Discount,No,Yes
U1063271,Referral,Yes,Yes
U1040642,Personalized Offer,No,Yes
U1069416,Referral,Yes,Yes
U1070249,Cashback,No,No
U1067329,Referral,No,No
U1033820,Referral,Yes,No
U1033746,Personalized Offer,Yes,No
U1048459,Referral,Yes,Yes
U1016120,Referral,No,No
U1066035,Referral,No,No
U1061516,Cashback,No,No
U1090339,Cashback,Yes,No
U1064196,Discount,Yes,No
U1026344,Cashback,Yes,No
U1056944,Discount,No,No
U1066882,Cashback,Yes,Yes
U1008963,Referral,Yes,No
U1053348,Cashback,Yes,No
U1035805,Personalized Offer,Yes,No
U1082615,Referral,Yes,Yes
U1012097,Discount,Yes,Yes
U1060347,Personalized Offer,No,No
U1041224,Referral,No,Yes
U1011171,Referral,Yes,Yes
U1075276,Personalized Offer,Yes,No
U1003120,Referral,No,No
U1007673,Cashback,No,No
U1029139,Discount,No,Yes
U1015830,Referral,No,Yes
U1087469,Cashback,Yes,Yes
U1010422,Referral,Yes,No
U1034522,Discount,Yes,No
U1009974,Personalized Offer,No,No
U1007064,Referral,Yes,No
U1034514,Personalized Offer,No,Yes
U1027042,Cashback,Yes,No
U1085716,Personalized Offer,No,Yes
U1075589,Referral,No,Yes
U1016189,Discount,No,Yes
U1072625,Referral,Yes,No
U1092082,Cashback,Yes,No
U1097587,Cashback,No,Yes
U1005149,Personalized Offer,No,No
U1032156,Personalized Offer,No,Yes
U1096711,Cashback,Yes,No
U1099053,Personalized Offer,Yes,Yes
U1008910,Cashback,Yes,No
U1098024,Personalized Offer,Yes,Yes
U1028956,Discount,Yes,Yes
U1014663,Cashback,Yes,No
U1017897,Discount,No,Yes
U1039192,Personalized Offer,Yes,Yes
U1060698,Discount,Yes,No
U1013752,Personalized Offer,Yes,Yes
U1014607,Cashback,Yes,Yes
U1032991,Referral,Yes,No
U1047973,Personalized Offer,No,Yes
U1029773,Referral,Yes,Yes
U1086355,Cashback,Yes,No
U1048247,Cashback,Yes,No
U1099163,Cashback,Yes,No
U1004004,Discount,Yes,No
U1043688,Discount,Yes,No
U1085526,Cashback,No,No
U1060243,Personalized Offer,No,Yes
U1002690,Referral,No,Yes
U1057002,Personalized Offer,Yes,Yes
U1028938,Referral,No,Yes
U1076107,Personalized Offer,Yes,No
U1017567,Personalized Offer,Yes,Yes
U1010497,Discount,Yes,Yes
U1081289,Discount,No,No
U1091008,Cashback,No,No
U1015654,Discount,Yes,Yes
U1086510,Referral,No,No
U1057010,Cashback,No,No
U1094639,Personalized Offer,Yes,Yes
U1027970,Cashback,No,No
U1099805,Personalized Offer,Yes,No
U1026293,Cashback,Yes,No
U1096084,Discount,Yes,Yes
U1022049,Personalized Offer,No,No
U1049617,Personalized Offer,Yes,Yes
U1091732,Discount,No,Yes
U1015085,Cashback,No,Yes
U1010898,Cashback,No,No
U1054431,Personalized Offer,No,No
U1055879,Referral,Yes,No
U1083952,Cashback,Yes,No
U1028862,Personalized Offer,Yes,Yes
U1017785,Cashback,Yes,Yes
U1050864,Personalized Offer,Yes,Yes
U1027081,Discount,No,No
U1060815,Cashback,Yes,No
U1017792,Personalized Offer,No,Yes
U1097481,Referral,No,No
U1063284,Cashback,Yes,Yes
U1074821,Cashback,Yes,Yes
U1051009,Referral,Yes,Yes
U1027009,Personalized Offer,Yes,Yes
U1099834,Referral,Yes,Yes
U1003689,Cashback,Yes,No
U1028966,Discount,No,No
U1066298,Personalized Offer,Yes,Yes
U1045188,Discount,Yes,No
U1054645,Personalized Offer,No,Yes
U1024807,Discount,Yes,No
U1012119,Referral,Yes,No
U1053392,Personalized Offer,Yes,No
U1055401,Personalized Offer,Yes,Yes
U1038956,Personalized Offer,Yes,Yes
U1002129,Discount,Yes,No
U1010575,Referral,No,Yes
U1097175,Personalized Offer,No,No
U1036754,Referral,No,No
U1052947,Personalized Offer,Yes,No
U1023222,Discount,No,No
U1047187,Discount,Yes,Yes
U1008879,Discount,No,Yes
U1090562,Cashback,No,No
U1082582,Cashback,Yes,Yes
U1004481,Cashback,No,No
U1092061,Personalized Offer,Yes,Yes
U1024298,Referral,No,No
U1028088,Discount,Yes,No
U1040777,Personalized Offer,Yes,Yes
U1056509,Referral,Yes,No
U1014827,Referral,Yes,No
U1067151,Discount,No,Yes
U1007409,Cashback,No,No
U1043754,Cashback,No,No
U1069373,Discount,No,No
U1099186,Referral,Yes,No
U1074221,Cashback,Yes,Yes
U1074748,Cashback,No,No
U1083624,Discount,No,No
U1039809,Personalized Offer,Yes,Yes
U1035237,Referral,Yes,Yes
U1025189,Cashback,No,No
U1034352,Referral,Yes,Yes
U1025634,Cashback,No,Yes
U1075260,Personalized Offer,Yes,Yes
U1084097,Discount,Yes,No
U1012614,Cashback,No,No
U1076538,Cashback,Yes,Yes
U1046525,Cashback,No,No
U1059425,Personalized Offer,Yes,Yes
U1043387,Discount,No,No
U1044234,Personalized Offer,No,No
U1019288,Personalized Offer,No,No
U1042020,Cashback,Yes,Yes
U1045735,Discount,No,No
U1043331,Cashback,Yes,No
U1035451,Referral,No,No
U1097900,Referral,Yes,Yes
U1030641,Personalized Offer,Yes,No
U1052386,Discount,Yes,Yes
U1016772,Personalized Offer,Yes,No
U1025217,Personalized Offer,Yes,Yes
U1068626,Cashback,No,No
U1037731,Cashback,No,No
U1096269,Referral,Yes,No
U1083608,Discount,No,Yes
U1001983,Personalized Offer,Yes,Yes
U1098026,Personalized Offer,Yes,Yes
U1069281,Discount,No,No
U1070838,Referral,Yes,No
U1016817,Cashback,No,Yes
U1053786,Discount,Yes,Yes
U1084655,Personalized Offer,Yes,No
U1011269,Discount,No,Yes
U1024411,Cashback,Yes,Yes
U1018907,Cashback,Yes,No
U1064058,Discount,No,Yes
U1048112,Discount,Yes,Yes
U1069372,Cashback,No,Yes
U1044643,Cashback,Yes,Yes
U1057433,Discount,Yes,No
U1055906,Referral,Yes,No
U1007629,Cashback,Yes,No
U1008606,Cashback,Yes,Yes
U1025373,Personalized Offer,No,Yes
U1036566,Discount,No,No
U1046258,Discount,Yes,No
U1029441,Personalized Offer,No,No
U1012990,Referral,No,No
U1030532,Referral,No,No
U1077439,Discount,No,Yes
U1079688,Personalized Offer,No,Yes
U1033353,Personalized Offer,Yes,No
U1016674,Personalized Offer,Yes,Yes
U1004794,Discount,No,Yes
U1029216,Personalized Offer,Yes,Yes
U1051225,Discount,No,Yes
U1068841,Personalized Offer,No,No
U1036877,Personalized Offer,No,No
U1018997,Cashback,No,Yes
U1094567,Referral,No,No
U1014608,Cashback,Yes,Yes
U1063610,Referral,Yes,No
U1018666,Referral,Yes,No
U1032901,Referral,Yes,No
U1050283,Personalized Offer,Yes,No
U1073436,Discount,Yes,No
U1006645,Discount,No,Yes
U1052316,Referral,No,No
U1090861,Cashback,No,No
U1038933,Cashback,Yes,Yes
U1076523,Cashback,Yes,Yes
U1070801,Personalized Offer,No,No
U1069964,Discount,No,No
U1001292,Cashback,Yes,No
U1030331,Discount,Yes,Yes
U1031104,Referral,Yes,Yes
U1096477,Personalized Offer,Yes,No
U1010541,Personalized Offer,No,No
U1039765,Cashback,Yes,No
U1045087,Personalized Offer,No,Yes
U1095466,Personalized Offer,Yes,Yes
U1051756,Personalized Offer,Yes,Yes
U1012523,Cashback,Yes,No
U1032708,Referral,Yes,Yes
U1083058,Cashback,No,Yes
U1059599,Personalized Offer,Yes,Yes
U1002035,Cashback,Yes,Yes
U1094095,Cashback,Yes,No
U1085946,Referral,No,No
U1087160,Cashback,Yes,Yes
U1064773,Cashback,No,Yes
U1070535,Referral,No,No
U1072214,Personalized Offer,No,Yes
U1035168,Personalized Offer,Yes,Yes
U1021979,Discount,Yes,No
U1013473,Discount,No,No
U1027002,Personalized Offer,No,No
U1053422,Cashback,Yes,No
U1092964,Cashback,Yes,No
U1043074,Referral,No,No
U1065828,Cashback,No,No
U1062684,Referral,Yes,Yes
U1061267,Discount,Yes,No
U1084130,Referral,Yes,Yes
U1039214,Personalized Offer,Yes,No
U1070719,Referral,Yes,Yes
U1045901,Referral,No,Yes
U1049638,Cashback,No,No
U1038964,Cashback,Yes,No
U1007904,Personalized Offer,Yes,No
U1076475,Discount,Yes,Yes
U1039882,Cashback,No,Yes
U1034116,Discount,Yes,Yes
U1065983,Referral,No,No
U1008266,Referral,Yes,Yes
U1064790,Personalized Offer,No,No
U1031574,Discount,Yes,Yes
U1055607,Personalized Offer,Yes,No
U1073246,Discount,No,Yes
U1077379,Referral,No,No
U1034806,Personalized Offer,No,No
U1007128,Cashback,Yes,Yes
U1051125,Cashback,No,Yes
U1059356,Cashback,Yes,No
U1069059,Discount,Yes,No
U1053861,Referral,Yes,No
U1049785,Cashback,Yes,Yes
U1070208,Discount,Yes,No
U1086251,Personalized Offer,Yes,No
U1015540,Personalized Offer,No,No
U1058974,Referral,No,No
U1062672,Cashback,Yes,No
U1081612,Referral,No,No
U1068374,Cashback,No,Yes
U1081452,Discount,Yes,No
U1034559,Discount,No,No
U1067320,Personalized Offer,Yes,No
U1040049,Referral,Yes,Yes
U1046993,Discount,Yes,No
U1042974,Discount,No,No
U1011136,Discount,Yes,Yes
U1065917,Referral,Yes,No
U1060008,Discount,Yes,Yes
U1047254,Personalized Offer,No,Yes
U1080018,Cashback,No,No
U1032059,Discount,Yes,No
U1048587,Cashback,Yes,Yes
U1064405,Referral,Yes,Yes
U1058311,Personalized Offer,No,Yes
U1033617,Referral,No,Yes
U1023368,Referral,Yes,Yes
U1061068,Personalized Offer,No,Yes
U1092966,Discount,Yes,Yes
U1036835,Personalized Offer,Yes,No
U1044004,Referral,Yes,Yes
U1093620,Cashback,No,Yes
U1001091,Discount,Yes,No
U1085798,Discount,Yes,Yes
U1031242,Cashback,No,Yes
U1035326,Discount,Yes,No
U1027943,Personalized Offer,No,No
U1043266,Cashback,Yes,No
U1016786,Personalized Offer,Yes,No
U1007013,Discount,Yes,Yes
U1001226,Personalized Offer,Yes,No
U1027367,Personalized Offer,Yes,Yes
U1036455,Discount,No,No
U1062643,Discount,Yes,No
U1031960,Personalized Offer,No,No
U1088125,Discount,No,No
U1031702,Referral,No,No
U1026763,Personalized Offer,Yes,Yes
U1097821,Referral,No,Yes
U1068061,Cashback,Yes,Yes
U1074880,Referral,Yes,No
U1029267,Personalized Offer,Yes,Yes
U1009532,Discount,Yes,Yes
U1089699,Personalized Offer,Yes,No
U1040214,Referral,Yes,No
U1017650,Personalized Offer,Yes,No
U1022194,Referral,Yes,No
U1058941,Personalized Offer,No,No
U1084452,Cashback,No,No
U1086029,Cashback,Yes,No
U1014784,Referral,Yes,No
